Codigo,Año,Mes,NO2,Estacion,Longitud,Latitud
47,2015,8,27.71,Méndez Álvaro,-3.6868138,40.3980991
47,2015,9,33.84,Méndez Álvaro,-3.6868138,40.3980991
47,2015,10,31.81,Méndez Álvaro,-3.6868138,40.3980991
47,2015,11,48.87,Méndez Álvaro,-3.6868138,40.3980991
47,2015,12,66.16,Méndez Álvaro,-3.6868138,40.3980991
47,2016,1,43.77,Méndez Álvaro,-3.6868138,40.3980991
47,2016,2,34.26,Méndez Álvaro,-3.6868138,40.3980991
47,2016,3,35.97,Méndez Álvaro,-3.6868138,40.3980991
47,2016,4,29.52,Méndez Álvaro,-3.6868138,40.3980991
47,2016,5,26.55,Méndez Álvaro,-3.6868138,40.3980991
47,2016,6,24.03,Méndez Álvaro,-3.6868138,40.3980991
47,2016,7,25.65,Méndez Álvaro,-3.6868138,40.3980991
47,2016,8,26.58,Méndez Álvaro,-3.6868138,40.3980991
47,2016,9,40.48,Méndez Álvaro,-3.6868138,40.3980991
47,2016,10,53.81,Méndez Álvaro,-3.6868138,40.3980991
47,2016,11,51.0,Méndez Álvaro,-3.6868138,40.3980991
47,2016,12,61.39,Méndez Álvaro,-3.6868138,40.3980991
47,2017,1,59.9,Méndez Álvaro,-3.6868138,40.3980991
47,2017,2,41.71,Méndez Álvaro,-3.6868138,40.3980991
47,2017,3,42.58,Méndez Álvaro,-3.6868138,40.3980991
47,2017,4,32.13,Méndez Álvaro,-3.6868138,40.3980991
47,2017,5,30.55,Méndez Álvaro,-3.6868138,40.3980991
47,2017,6,28.1,Méndez Álvaro,-3.6868138,40.3980991
47,2017,7,31.06,Méndez Álvaro,-3.6868138,40.3980991
47,2017,8,27.0,Méndez Álvaro,-3.6868138,40.3980991
47,2017,9,41.32,Méndez Álvaro,-3.6868138,40.3980991
47,2017,10,56.94,Méndez Álvaro,-3.6868138,40.3980991
47,2017,11,64.45,Méndez Álvaro,-3.6868138,40.3980991
47,2017,12,55.23,Méndez Álvaro,-3.6868138,40.3980991
47,2018,1,49.55,Méndez Álvaro,-3.6868138,40.3980991
47,2018,2,43.16,Méndez Álvaro,-3.6868138,40.3980991
47,2018,3,26.26,Méndez Álvaro,-3.6868138,40.3980991
47,2018,4,27.39,Méndez Álvaro,-3.6868138,40.3980991
47,2018,5,27.29,Méndez Álvaro,-3.6868138,40.3980991
47,2018,6,23.19,Méndez Álvaro,-3.6868138,40.3980991
47,2018,7,22.19,Méndez Álvaro,-3.6868138,40.3980991
47,2018,8,27.19,Méndez Álvaro,-3.6868138,40.3980991
47,2018,9,35.23,Méndez Álvaro,-3.6868138,40.3980991
47,2018,10,40.68,Méndez Álvaro,-3.6868138,40.3980991
47,2018,11,36.81,Méndez Álvaro,-3.6868138,40.3980991
47,2018,12,51.19,Méndez Álvaro,-3.6868138,40.3980991
47,2019,1,53.55,Méndez Álvaro,-3.6868138,40.3980991
47,2019,2,47.48,Méndez Álvaro,-3.6868138,40.3980991
47,2019,3,36.32,Méndez Álvaro,-3.6868138,40.3980991
47,2019,4,22.84,Méndez Álvaro,-3.6868138,40.3980991
47,2019,5,21.35,Méndez Álvaro,-3.6868138,40.3980991
47,2019,6,18.35,Méndez Álvaro,-3.6868138,40.3980991
47,2019,7,23.9,Méndez Álvaro,-3.6868138,40.3980991
47,2019,8,26.81,Méndez Álvaro,-3.6868138,40.3980991
47,2019,9,32.58,Méndez Álvaro,-3.6868138,40.3980991
47,2019,10,43.65,Méndez Álvaro,-3.6868138,40.3980991
47,2019,11,25.87,Méndez Álvaro,-3.6868138,40.3980991
47,2019,12,39.19,Méndez Álvaro,-3.6868138,40.3980991
47,2020,1,46.52,Méndez Álvaro,-3.6868138,40.3980991
47,2020,2,41.68,Méndez Álvaro,-3.6868138,40.3980991
47,2020,3,23.65,Méndez Álvaro,-3.6868138,40.3980991
47,2020,4,13.06,Méndez Álvaro,-3.6868138,40.3980991
47,2020,5,13.1,Méndez Álvaro,-3.6868138,40.3980991
47,2020,6,13.29,Méndez Álvaro,-3.6868138,40.3980991
47,2020,7,19.03,Méndez Álvaro,-3.6868138,40.3980991
47,2020,8,22.13,Méndez Álvaro,-3.6868138,40.3980991
47,2020,9,26.58,Méndez Álvaro,-3.6868138,40.3980991
47,2020,10,28.42,Méndez Álvaro,-3.6868138,40.3980991
47,2020,11,37.26,Méndez Álvaro,-3.6868138,40.3980991
47,2020,12,29.06,Méndez Álvaro,-3.6868138,40.3980991
47,2021,1,42.32,Méndez Álvaro,-3.6868138,40.3980991
47,2021,2,30.03,Méndez Álvaro,-3.6868138,40.3980991
47,2021,3,32.42,Méndez Álvaro,-3.6868138,40.3980991
47,2021,4,19.84,Méndez Álvaro,-3.6868138,40.3980991
47,2021,5,17.61,Méndez Álvaro,-3.6868138,40.3980991
47,2021,6,18.06,Méndez Álvaro,-3.6868138,40.3980991
47,2021,7,19.97,Méndez Álvaro,-3.6868138,40.3980991
47,2021,8,18.84,Méndez Álvaro,-3.6868138,40.3980991
47,2021,9,23.32,Méndez Álvaro,-3.6868138,40.3980991
47,2021,10,39.1,Méndez Álvaro,-3.6868138,40.3980991
47,2021,11,37.23,Méndez Álvaro,-3.6868138,40.3980991
47,2021,12,35.06,Méndez Álvaro,-3.6868138,40.3980991
47,2022,1,48.48,Méndez Álvaro,-3.6868138,40.3980991
47,2022,2,38.55,Méndez Álvaro,-3.6868138,40.3980991
47,2022,3,25.84,Méndez Álvaro,-3.6868138,40.3980991
47,2022,4,20.58,Méndez Álvaro,-3.6868138,40.3980991
47,2022,5,20.23,Méndez Álvaro,-3.6868138,40.3980991
47,2022,6,17.29,Méndez Álvaro,-3.6868138,40.3980991
47,2022,7,20.13,Méndez Álvaro,-3.6868138,40.3980991
47,2022,8,18.55,Méndez Álvaro,-3.6868138,40.3980991
47,2022,9,19.42,Méndez Álvaro,-3.6868138,40.3980991
47,2022,10,41.29,Méndez Álvaro,-3.6868138,40.3980991
47,2022,11,31.45,Méndez Álvaro,-3.6868138,40.3980991
47,2022,12,36.26,Méndez Álvaro,-3.6868138,40.3980991
48,2013,1,47.61,Castellana,-3.6903729,40.4398904
48,2013,2,35.16,Castellana,-3.6903729,40.4398904
48,2013,3,32.87,Castellana,-3.6903729,40.4398904
48,2013,4,26.39,Castellana,-3.6903729,40.4398904
48,2013,5,25.1,Castellana,-3.6903729,40.4398904
48,2013,6,23.48,Castellana,-3.6903729,40.4398904
48,2013,7,29.84,Castellana,-3.6903729,40.4398904
48,2013,8,23.03,Castellana,-3.6903729,40.4398904
48,2013,9,42.35,Castellana,-3.6903729,40.4398904
48,2013,10,47.61,Castellana,-3.6903729,40.4398904
48,2013,11,40.58,Castellana,-3.6903729,40.4398904
48,2013,12,58.52,Castellana,-3.6903729,40.4398904
48,2014,1,47.03,Castellana,-3.6903729,40.4398904
48,2014,2,42.65,Castellana,-3.6903729,40.4398904
48,2014,3,42.52,Castellana,-3.6903729,40.4398904
48,2014,4,34.0,Castellana,-3.6903729,40.4398904
48,2014,5,28.06,Castellana,-3.6903729,40.4398904
48,2014,6,27.32,Castellana,-3.6903729,40.4398904
48,2014,7,26.9,Castellana,-3.6903729,40.4398904
48,2014,8,21.61,Castellana,-3.6903729,40.4398904
48,2014,9,36.52,Castellana,-3.6903729,40.4398904
48,2014,10,47.94,Castellana,-3.6903729,40.4398904
48,2014,11,48.23,Castellana,-3.6903729,40.4398904
48,2014,12,64.55,Castellana,-3.6903729,40.4398904
48,2015,1,63.58,Castellana,-3.6903729,40.4398904
48,2015,2,32.32,Castellana,-3.6903729,40.4398904
48,2015,3,36.87,Castellana,-3.6903729,40.4398904
48,2015,4,27.1,Castellana,-3.6903729,40.4398904
48,2015,5,28.52,Castellana,-3.6903729,40.4398904
48,2015,6,29.29,Castellana,-3.6903729,40.4398904
48,2015,7,34.0,Castellana,-3.6903729,40.4398904
48,2015,8,24.1,Castellana,-3.6903729,40.4398904
48,2015,9,32.42,Castellana,-3.6903729,40.4398904
48,2015,10,40.13,Castellana,-3.6903729,40.4398904
48,2015,11,52.55,Castellana,-3.6903729,40.4398904
48,2015,12,54.94,Castellana,-3.6903729,40.4398904
48,2016,1,42.9,Castellana,-3.6903729,40.4398904
48,2016,2,33.94,Castellana,-3.6903729,40.4398904
48,2016,3,36.84,Castellana,-3.6903729,40.4398904
48,2016,4,33.26,Castellana,-3.6903729,40.4398904
48,2016,5,31.74,Castellana,-3.6903729,40.4398904
48,2016,6,30.29,Castellana,-3.6903729,40.4398904
48,2016,7,30.03,Castellana,-3.6903729,40.4398904
48,2016,8,24.81,Castellana,-3.6903729,40.4398904
48,2016,9,41.16,Castellana,-3.6903729,40.4398904
48,2016,10,45.58,Castellana,-3.6903729,40.4398904
48,2016,11,44.32,Castellana,-3.6903729,40.4398904
48,2016,12,50.61,Castellana,-3.6903729,40.4398904
48,2017,1,49.29,Castellana,-3.6903729,40.4398904
48,2017,2,37.42,Castellana,-3.6903729,40.4398904
48,2017,3,41.77,Castellana,-3.6903729,40.4398904
48,2017,4,26.77,Castellana,-3.6903729,40.4398904
48,2017,5,28.84,Castellana,-3.6903729,40.4398904
48,2017,6,30.84,Castellana,-3.6903729,40.4398904
48,2017,7,29.87,Castellana,-3.6903729,40.4398904
48,2017,8,24.45,Castellana,-3.6903729,40.4398904
48,2017,9,35.26,Castellana,-3.6903729,40.4398904
48,2017,10,49.94,Castellana,-3.6903729,40.4398904
48,2017,11,59.97,Castellana,-3.6903729,40.4398904
48,2017,12,54.77,Castellana,-3.6903729,40.4398904
48,2018,1,50.35,Castellana,-3.6903729,40.4398904
48,2018,2,41.65,Castellana,-3.6903729,40.4398904
48,2018,3,36.74,Castellana,-3.6903729,40.4398904
48,2018,4,34.1,Castellana,-3.6903729,40.4398904
48,2018,5,30.58,Castellana,-3.6903729,40.4398904
48,2018,6,27.48,Castellana,-3.6903729,40.4398904
48,2018,7,29.94,Castellana,-3.6903729,40.4398904
48,2018,8,27.13,Castellana,-3.6903729,40.4398904
48,2018,9,37.32,Castellana,-3.6903729,40.4398904
48,2018,10,41.1,Castellana,-3.6903729,40.4398904
48,2018,11,43.84,Castellana,-3.6903729,40.4398904
48,2018,12,58.42,Castellana,-3.6903729,40.4398904
48,2019,1,55.71,Castellana,-3.6903729,40.4398904
48,2019,2,51.65,Castellana,-3.6903729,40.4398904
48,2019,3,34.68,Castellana,-3.6903729,40.4398904
48,2019,4,25.61,Castellana,-3.6903729,40.4398904
48,2019,5,17.97,Castellana,-3.6903729,40.4398904
48,2019,6,23.84,Castellana,-3.6903729,40.4398904
48,2019,7,24.9,Castellana,-3.6903729,40.4398904
48,2019,8,20.87,Castellana,-3.6903729,40.4398904
48,2019,9,26.45,Castellana,-3.6903729,40.4398904
48,2019,10,43.97,Castellana,-3.6903729,40.4398904
48,2019,11,32.58,Castellana,-3.6903729,40.4398904
48,2019,12,43.0,Castellana,-3.6903729,40.4398904
48,2020,1,47.77,Castellana,-3.6903729,40.4398904
48,2020,2,43.77,Castellana,-3.6903729,40.4398904
48,2020,3,24.23,Castellana,-3.6903729,40.4398904
48,2020,4,11.97,Castellana,-3.6903729,40.4398904
48,2020,5,11.19,Castellana,-3.6903729,40.4398904
48,2020,6,14.42,Castellana,-3.6903729,40.4398904
48,2020,7,18.68,Castellana,-3.6903729,40.4398904
48,2020,8,19.58,Castellana,-3.6903729,40.4398904
48,2020,9,27.23,Castellana,-3.6903729,40.4398904
48,2020,10,31.19,Castellana,-3.6903729,40.4398904
48,2020,11,40.9,Castellana,-3.6903729,40.4398904
48,2020,12,34.97,Castellana,-3.6903729,40.4398904
48,2021,1,47.55,Castellana,-3.6903729,40.4398904
48,2021,2,30.06,Castellana,-3.6903729,40.4398904
48,2021,3,27.61,Castellana,-3.6903729,40.4398904
48,2021,4,22.97,Castellana,-3.6903729,40.4398904
48,2021,5,19.71,Castellana,-3.6903729,40.4398904
48,2021,6,20.39,Castellana,-3.6903729,40.4398904
48,2021,7,21.77,Castellana,-3.6903729,40.4398904
48,2021,8,19.42,Castellana,-3.6903729,40.4398904
48,2021,9,26.32,Castellana,-3.6903729,40.4398904
48,2021,10,36.77,Castellana,-3.6903729,40.4398904
48,2021,11,34.9,Castellana,-3.6903729,40.4398904
48,2021,12,39.19,Castellana,-3.6903729,40.4398904
48,2022,1,41.0,Castellana,-3.6903729,40.4398904
48,2022,2,36.1,Castellana,-3.6903729,40.4398904
48,2022,3,26.1,Castellana,-3.6903729,40.4398904
48,2022,4,20.52,Castellana,-3.6903729,40.4398904
48,2022,5,18.19,Castellana,-3.6903729,40.4398904
48,2022,6,19.23,Castellana,-3.6903729,40.4398904
48,2022,7,15.81,Castellana,-3.6903729,40.4398904
48,2022,8,12.03,Castellana,-3.6903729,40.4398904
48,2022,9,21.45,Castellana,-3.6903729,40.4398904
48,2022,10,36.45,Castellana,-3.6903729,40.4398904
48,2022,11,32.68,Castellana,-3.6903729,40.4398904
48,2022,12,38.87,Castellana,-3.6903729,40.4398904
49,2013,1,37.13,Parque del Retiro,-3.6824999,40.4144444
49,2013,2,28.71,Parque del Retiro,-3.6824999,40.4144444
49,2013,3,24.1,Parque del Retiro,-3.6824999,40.4144444
49,2013,4,21.29,Parque del Retiro,-3.6824999,40.4144444
49,2013,5,20.1,Parque del Retiro,-3.6824999,40.4144444
49,2013,6,18.61,Parque del Retiro,-3.6824999,40.4144444
49,2013,7,23.26,Parque del Retiro,-3.6824999,40.4144444
49,2013,8,21.65,Parque del Retiro,-3.6824999,40.4144444
49,2013,9,30.65,Parque del Retiro,-3.6824999,40.4144444
49,2013,10,31.87,Parque del Retiro,-3.6824999,40.4144444
49,2013,11,32.65,Parque del Retiro,-3.6824999,40.4144444
49,2013,12,45.32,Parque del Retiro,-3.6824999,40.4144444
49,2014,1,33.61,Parque del Retiro,-3.6824999,40.4144444
49,2014,2,27.06,Parque del Retiro,-3.6824999,40.4144444
49,2014,3,29.84,Parque del Retiro,-3.6824999,40.4144444
49,2014,4,19.16,Parque del Retiro,-3.6824999,40.4144444
49,2014,5,16.68,Parque del Retiro,-3.6824999,40.4144444
49,2014,6,16.06,Parque del Retiro,-3.6824999,40.4144444
49,2014,7,17.84,Parque del Retiro,-3.6824999,40.4144444
49,2014,8,15.03,Parque del Retiro,-3.6824999,40.4144444
49,2014,9,18.81,Parque del Retiro,-3.6824999,40.4144444
49,2014,10,26.97,Parque del Retiro,-3.6824999,40.4144444
49,2014,11,21.97,Parque del Retiro,-3.6824999,40.4144444
49,2014,12,41.29,Parque del Retiro,-3.6824999,40.4144444
49,2015,1,57.9,Parque del Retiro,-3.6824999,40.4144444
49,2015,2,21.81,Parque del Retiro,-3.6824999,40.4144444
49,2015,3,40.42,Parque del Retiro,-3.6824999,40.4144444
49,2015,4,24.58,Parque del Retiro,-3.6824999,40.4144444
49,2015,5,24.55,Parque del Retiro,-3.6824999,40.4144444
49,2015,6,23.81,Parque del Retiro,-3.6824999,40.4144444
49,2015,7,24.52,Parque del Retiro,-3.6824999,40.4144444
49,2015,8,19.68,Parque del Retiro,-3.6824999,40.4144444
49,2015,9,26.26,Parque del Retiro,-3.6824999,40.4144444
49,2015,10,34.84,Parque del Retiro,-3.6824999,40.4144444
49,2015,11,45.68,Parque del Retiro,-3.6824999,40.4144444
49,2015,12,59.48,Parque del Retiro,-3.6824999,40.4144444
49,2016,1,38.65,Parque del Retiro,-3.6824999,40.4144444
49,2016,2,29.45,Parque del Retiro,-3.6824999,40.4144444
49,2016,3,32.03,Parque del Retiro,-3.6824999,40.4144444
49,2016,4,25.03,Parque del Retiro,-3.6824999,40.4144444
49,2016,5,24.26,Parque del Retiro,-3.6824999,40.4144444
49,2016,6,22.52,Parque del Retiro,-3.6824999,40.4144444
49,2016,7,22.1,Parque del Retiro,-3.6824999,40.4144444
49,2016,8,18.06,Parque del Retiro,-3.6824999,40.4144444
49,2016,9,31.65,Parque del Retiro,-3.6824999,40.4144444
49,2016,10,42.9,Parque del Retiro,-3.6824999,40.4144444
49,2016,11,42.61,Parque del Retiro,-3.6824999,40.4144444
49,2016,12,48.45,Parque del Retiro,-3.6824999,40.4144444
49,2017,1,45.97,Parque del Retiro,-3.6824999,40.4144444
49,2017,2,31.65,Parque del Retiro,-3.6824999,40.4144444
49,2017,3,31.45,Parque del Retiro,-3.6824999,40.4144444
49,2017,4,21.39,Parque del Retiro,-3.6824999,40.4144444
49,2017,5,19.84,Parque del Retiro,-3.6824999,40.4144444
49,2017,6,19.58,Parque del Retiro,-3.6824999,40.4144444
49,2017,7,21.1,Parque del Retiro,-3.6824999,40.4144444
49,2017,8,17.19,Parque del Retiro,-3.6824999,40.4144444
49,2017,9,29.55,Parque del Retiro,-3.6824999,40.4144444
49,2017,10,41.19,Parque del Retiro,-3.6824999,40.4144444
49,2017,11,51.77,Parque del Retiro,-3.6824999,40.4144444
49,2017,12,44.87,Parque del Retiro,-3.6824999,40.4144444
49,2018,1,41.68,Parque del Retiro,-3.6824999,40.4144444
49,2018,2,35.77,Parque del Retiro,-3.6824999,40.4144444
49,2018,3,23.81,Parque del Retiro,-3.6824999,40.4144444
49,2018,4,23.42,Parque del Retiro,-3.6824999,40.4144444
49,2018,5,22.52,Parque del Retiro,-3.6824999,40.4144444
49,2018,6,19.45,Parque del Retiro,-3.6824999,40.4144444
49,2018,7,19.58,Parque del Retiro,-3.6824999,40.4144444
49,2018,8,21.06,Parque del Retiro,-3.6824999,40.4144444
49,2018,9,27.68,Parque del Retiro,-3.6824999,40.4144444
49,2018,10,32.48,Parque del Retiro,-3.6824999,40.4144444
49,2018,11,31.84,Parque del Retiro,-3.6824999,40.4144444
49,2018,12,44.65,Parque del Retiro,-3.6824999,40.4144444
49,2019,1,45.58,Parque del Retiro,-3.6824999,40.4144444
49,2019,2,37.97,Parque del Retiro,-3.6824999,40.4144444
49,2019,3,25.87,Parque del Retiro,-3.6824999,40.4144444
49,2019,4,16.81,Parque del Retiro,-3.6824999,40.4144444
49,2019,5,14.35,Parque del Retiro,-3.6824999,40.4144444
49,2019,6,13.45,Parque del Retiro,-3.6824999,40.4144444
49,2019,7,16.13,Parque del Retiro,-3.6824999,40.4144444
49,2019,8,16.32,Parque del Retiro,-3.6824999,40.4144444
49,2019,9,18.81,Parque del Retiro,-3.6824999,40.4144444
49,2019,10,31.84,Parque del Retiro,-3.6824999,40.4144444
49,2019,11,21.48,Parque del Retiro,-3.6824999,40.4144444
49,2019,12,33.94,Parque del Retiro,-3.6824999,40.4144444
49,2020,1,39.61,Parque del Retiro,-3.6824999,40.4144444
49,2020,2,35.84,Parque del Retiro,-3.6824999,40.4144444
49,2020,3,18.87,Parque del Retiro,-3.6824999,40.4144444
49,2020,4,8.71,Parque del Retiro,-3.6824999,40.4144444
49,2020,5,8.94,Parque del Retiro,-3.6824999,40.4144444
49,2020,6,8.16,Parque del Retiro,-3.6824999,40.4144444
49,2020,7,12.87,Parque del Retiro,-3.6824999,40.4144444
49,2020,8,15.23,Parque del Retiro,-3.6824999,40.4144444
49,2020,9,21.0,Parque del Retiro,-3.6824999,40.4144444
49,2020,10,24.61,Parque del Retiro,-3.6824999,40.4144444
49,2020,11,33.32,Parque del Retiro,-3.6824999,40.4144444
49,2020,12,26.0,Parque del Retiro,-3.6824999,40.4144444
49,2021,1,38.13,Parque del Retiro,-3.6824999,40.4144444
49,2021,2,21.9,Parque del Retiro,-3.6824999,40.4144444
49,2021,3,22.87,Parque del Retiro,-3.6824999,40.4144444
49,2021,4,17.19,Parque del Retiro,-3.6824999,40.4144444
49,2021,5,14.13,Parque del Retiro,-3.6824999,40.4144444
49,2021,6,14.42,Parque del Retiro,-3.6824999,40.4144444
49,2021,7,15.9,Parque del Retiro,-3.6824999,40.4144444
49,2021,8,15.94,Parque del Retiro,-3.6824999,40.4144444
49,2021,9,18.26,Parque del Retiro,-3.6824999,40.4144444
49,2021,10,29.97,Parque del Retiro,-3.6824999,40.4144444
49,2021,11,30.23,Parque del Retiro,-3.6824999,40.4144444
49,2021,12,32.23,Parque del Retiro,-3.6824999,40.4144444
49,2022,1,38.26,Parque del Retiro,-3.6824999,40.4144444
49,2022,2,32.1,Parque del Retiro,-3.6824999,40.4144444
49,2022,3,22.32,Parque del Retiro,-3.6824999,40.4144444
49,2022,4,15.48,Parque del Retiro,-3.6824999,40.4144444
49,2022,5,14.65,Parque del Retiro,-3.6824999,40.4144444
49,2022,6,14.0,Parque del Retiro,-3.6824999,40.4144444
49,2022,7,15.0,Parque del Retiro,-3.6824999,40.4144444
49,2022,8,13.74,Parque del Retiro,-3.6824999,40.4144444
49,2022,9,15.9,Parque del Retiro,-3.6824999,40.4144444
49,2022,10,29.32,Parque del Retiro,-3.6824999,40.4144444
49,2022,11,23.32,Parque del Retiro,-3.6824999,40.4144444
49,2022,12,28.68,Parque del Retiro,-3.6824999,40.4144444
50,2013,1,54.29,Plaza Castilla,-3.6887449,40.4655841
50,2013,2,45.42,Plaza Castilla,-3.6887449,40.4655841
50,2013,3,40.52,Plaza Castilla,-3.6887449,40.4655841
50,2013,4,34.84,Plaza Castilla,-3.6887449,40.4655841
50,2013,5,35.1,Plaza Castilla,-3.6887449,40.4655841
50,2013,6,30.52,Plaza Castilla,-3.6887449,40.4655841
50,2013,7,36.45,Plaza Castilla,-3.6887449,40.4655841
50,2013,8,27.68,Plaza Castilla,-3.6887449,40.4655841
50,2013,9,40.19,Plaza Castilla,-3.6887449,40.4655841
50,2013,10,50.29,Plaza Castilla,-3.6887449,40.4655841
50,2013,11,45.16,Plaza Castilla,-3.6887449,40.4655841
50,2013,12,59.87,Plaza Castilla,-3.6887449,40.4655841
50,2014,1,49.48,Plaza Castilla,-3.6887449,40.4655841
50,2014,2,42.9,Plaza Castilla,-3.6887449,40.4655841
50,2014,3,46.06,Plaza Castilla,-3.6887449,40.4655841
50,2014,4,38.1,Plaza Castilla,-3.6887449,40.4655841
50,2014,5,32.87,Plaza Castilla,-3.6887449,40.4655841
50,2014,6,32.19,Plaza Castilla,-3.6887449,40.4655841
50,2014,7,33.74,Plaza Castilla,-3.6887449,40.4655841
50,2014,8,29.32,Plaza Castilla,-3.6887449,40.4655841
50,2014,9,38.13,Plaza Castilla,-3.6887449,40.4655841
50,2014,10,51.52,Plaza Castilla,-3.6887449,40.4655841
50,2014,11,53.1,Plaza Castilla,-3.6887449,40.4655841
50,2014,12,70.45,Plaza Castilla,-3.6887449,40.4655841
50,2015,1,78.9,Plaza Castilla,-3.6887449,40.4655841
50,2015,2,41.35,Plaza Castilla,-3.6887449,40.4655841
50,2015,3,47.13,Plaza Castilla,-3.6887449,40.4655841
50,2015,4,27.77,Plaza Castilla,-3.6887449,40.4655841
50,2015,5,28.71,Plaza Castilla,-3.6887449,40.4655841
50,2015,6,32.03,Plaza Castilla,-3.6887449,40.4655841
50,2015,7,38.74,Plaza Castilla,-3.6887449,40.4655841
50,2015,8,28.68,Plaza Castilla,-3.6887449,40.4655841
50,2015,9,43.65,Plaza Castilla,-3.6887449,40.4655841
50,2015,10,51.16,Plaza Castilla,-3.6887449,40.4655841
50,2015,11,64.45,Plaza Castilla,-3.6887449,40.4655841
50,2015,12,64.13,Plaza Castilla,-3.6887449,40.4655841
50,2016,1,48.32,Plaza Castilla,-3.6887449,40.4655841
50,2016,2,39.0,Plaza Castilla,-3.6887449,40.4655841
50,2016,3,42.65,Plaza Castilla,-3.6887449,40.4655841
50,2016,4,38.61,Plaza Castilla,-3.6887449,40.4655841
50,2016,5,37.84,Plaza Castilla,-3.6887449,40.4655841
50,2016,6,37.06,Plaza Castilla,-3.6887449,40.4655841
50,2016,7,36.68,Plaza Castilla,-3.6887449,40.4655841
50,2016,8,30.61,Plaza Castilla,-3.6887449,40.4655841
50,2016,9,45.77,Plaza Castilla,-3.6887449,40.4655841
50,2016,10,50.71,Plaza Castilla,-3.6887449,40.4655841
50,2016,11,49.74,Plaza Castilla,-3.6887449,40.4655841
50,2016,12,56.19,Plaza Castilla,-3.6887449,40.4655841
50,2017,1,55.19,Plaza Castilla,-3.6887449,40.4655841
50,2017,2,39.77,Plaza Castilla,-3.6887449,40.4655841
50,2017,3,41.52,Plaza Castilla,-3.6887449,40.4655841
50,2017,4,28.94,Plaza Castilla,-3.6887449,40.4655841
50,2017,5,34.03,Plaza Castilla,-3.6887449,40.4655841
50,2017,6,35.39,Plaza Castilla,-3.6887449,40.4655841
50,2017,7,36.61,Plaza Castilla,-3.6887449,40.4655841
50,2017,8,27.77,Plaza Castilla,-3.6887449,40.4655841
50,2017,9,23.94,Plaza Castilla,-3.6887449,40.4655841
50,2017,10,48.61,Plaza Castilla,-3.6887449,40.4655841
50,2017,11,57.29,Plaza Castilla,-3.6887449,40.4655841
50,2017,12,54.03,Plaza Castilla,-3.6887449,40.4655841
50,2018,1,50.29,Plaza Castilla,-3.6887449,40.4655841
50,2018,2,46.97,Plaza Castilla,-3.6887449,40.4655841
50,2018,3,39.35,Plaza Castilla,-3.6887449,40.4655841
50,2018,4,34.77,Plaza Castilla,-3.6887449,40.4655841
50,2018,5,31.94,Plaza Castilla,-3.6887449,40.4655841
50,2018,6,27.52,Plaza Castilla,-3.6887449,40.4655841
50,2018,7,32.03,Plaza Castilla,-3.6887449,40.4655841
50,2018,8,25.97,Plaza Castilla,-3.6887449,40.4655841
50,2018,9,33.81,Plaza Castilla,-3.6887449,40.4655841
50,2018,10,40.45,Plaza Castilla,-3.6887449,40.4655841
50,2018,11,44.45,Plaza Castilla,-3.6887449,40.4655841
50,2018,12,59.87,Plaza Castilla,-3.6887449,40.4655841
50,2019,1,57.74,Plaza Castilla,-3.6887449,40.4655841
50,2019,2,50.77,Plaza Castilla,-3.6887449,40.4655841
50,2019,3,36.74,Plaza Castilla,-3.6887449,40.4655841
50,2019,4,31.42,Plaza Castilla,-3.6887449,40.4655841
50,2019,5,24.0,Plaza Castilla,-3.6887449,40.4655841
50,2019,6,29.26,Plaza Castilla,-3.6887449,40.4655841
50,2019,7,28.97,Plaza Castilla,-3.6887449,40.4655841
50,2019,8,26.26,Plaza Castilla,-3.6887449,40.4655841
50,2019,9,31.19,Plaza Castilla,-3.6887449,40.4655841
50,2019,10,44.71,Plaza Castilla,-3.6887449,40.4655841
50,2019,11,30.74,Plaza Castilla,-3.6887449,40.4655841
50,2019,12,41.71,Plaza Castilla,-3.6887449,40.4655841
50,2020,1,47.55,Plaza Castilla,-3.6887449,40.4655841
50,2020,2,43.32,Plaza Castilla,-3.6887449,40.4655841
50,2020,3,22.23,Plaza Castilla,-3.6887449,40.4655841
50,2020,4,10.19,Plaza Castilla,-3.6887449,40.4655841
50,2020,5,10.84,Plaza Castilla,-3.6887449,40.4655841
50,2020,6,16.94,Plaza Castilla,-3.6887449,40.4655841
50,2020,7,19.55,Plaza Castilla,-3.6887449,40.4655841
50,2020,8,20.26,Plaza Castilla,-3.6887449,40.4655841
50,2020,9,27.13,Plaza Castilla,-3.6887449,40.4655841
50,2020,10,33.48,Plaza Castilla,-3.6887449,40.4655841
50,2020,11,41.48,Plaza Castilla,-3.6887449,40.4655841
50,2020,12,36.65,Plaza Castilla,-3.6887449,40.4655841
50,2021,1,49.0,Plaza Castilla,-3.6887449,40.4655841
50,2021,2,31.48,Plaza Castilla,-3.6887449,40.4655841
50,2021,3,30.39,Plaza Castilla,-3.6887449,40.4655841
50,2021,4,26.23,Plaza Castilla,-3.6887449,40.4655841
50,2021,5,24.87,Plaza Castilla,-3.6887449,40.4655841
50,2021,6,24.55,Plaza Castilla,-3.6887449,40.4655841
50,2021,7,28.61,Plaza Castilla,-3.6887449,40.4655841
50,2021,8,25.23,Plaza Castilla,-3.6887449,40.4655841
50,2021,9,30.84,Plaza Castilla,-3.6887449,40.4655841
50,2021,10,39.48,Plaza Castilla,-3.6887449,40.4655841
